modelo_id,fold,mae,r2
20080,1,0.8621258283636324,-0.03095170983296791
20080,2,0.8820317005595751,0.06032827622230197
20080,3,0.9184481541961144,0.012674661798203202
20080,4,0.933982052553203,0.06927720413360228
20080,5,0.8776588927765238,0.06454937363324953
20081,1,0.8553222075740295,-0.020143107280285122
20081,2,0.8938090826342092,0.042503789197760544
20081,3,0.9202205231102943,0.012844129231141421
20081,4,0.9326288798356489,0.07446933379799381
20081,5,0.8746200376337337,0.07269198641541419
20082,1,0.8575451095554143,-0.02681919966097679
20082,2,0.882259231664648,0.060165421432715305
20082,3,0.9383636906640018,-0.022262821075768047
20082,4,0.9332599820127185,0.0681239031811035
20082,5,0.8783242301892141,0.06777285914720133
20083,1,0.8584321613918676,-0.028274196513442096
20083,2,0.8872779813856656,0.04242925595365932
20083,3,0.9218398426488162,0.009333804397110512
20083,4,0.9326137978736908,0.06953802138654686
20083,5,0.8862229264535992,0.04591012076812839
20084,1,0.8594165412688121,-0.02783960665317542
20084,2,0.8813955681053747,0.06339989405814328
20084,3,0.9187057636180962,0.012374090896712708
20084,4,0.9342682205786375,0.06889568175840477
20084,5,0.878107988997374,0.06683515013156704
20085,1,0.8554512124541395,-0.021486438378366834
20085,2,0.88010911159991,0.06288941922626334
20085,3,0.9323758201524611,-0.0007523797183359715
20085,4,0.9321598660831433,0.07258282455494658
20085,5,0.8814672959456533,0.062419762671352075
20086,1,0.8492973565589799,-0.034927555101113006
20086,2,0.8778080292477421,0.09513731001044001
20086,3,0.9191553763676359,0.006175612985930168
20086,4,0.9422333676984721,0.06983648867848613
20086,5,0.8749056673146713,0.07745464111619693
20087,1,0.868811053133926,-0.039053810607070805
20087,2,0.8934156143899369,0.05237618234967434
20087,3,0.91424472828023,0.02308735223509495
20087,4,0.930237908074783,0.10183462617489492
20087,5,0.8710337964489564,0.06748666896957822
20088,1,0.8479144096021034,-0.006606254048619142
20088,2,0.8769487265105166,0.09310080997782177
20088,3,0.9190345448929687,0.0054302977762026305
20088,4,0.9273899654848592,0.09770285437439363
20088,5,0.8754979872529433,0.07254180188630177
20089,1,0.8608663105746877,-0.029258707599411737
20089,2,0.8790972290458533,0.08166110110031677
20089,3,0.9195736299258163,0.013037016397883905
20089,4,0.9270113527228102,0.09511964761278335
20089,5,0.8807477830220983,0.06294321718954832
20090,1,0.8608160848889473,-0.01712130945164092
20090,2,0.8802434299936766,0.09339064438446398
20090,3,0.9250598624235581,-0.004252823739777867
20090,4,0.9257374221941246,0.10196266802148257
20090,5,0.8748306891140653,0.06354205399568169
20091,1,0.8593226689525796,-0.02678986703674502
20091,2,0.8757896708041246,0.08393364405089998
20091,3,0.917799926265328,0.01477696504511583
20091,4,0.9295843695282633,0.09699016664551507
20091,5,0.8955878888250387,0.03379120891135701
20092,1,0.8792219662323724,-0.07375261477254647
20092,2,0.8804318744847521,0.08046560528580549
20092,3,0.919337906887422,0.00875126626703071
20092,4,0.9268693808398598,0.09498907772423393
20092,5,0.8809180500033169,0.059701114660472676
20093,1,0.8635618059461561,-0.03187029624572357
20093,2,0.8784674155306471,0.07839797634366441
20093,3,0.9187020371233898,0.013106142334466164
20093,4,0.9282135582105929,0.09506053112921431
20093,5,0.8791253829350902,0.059956324061814725
20094,1,0.8555888144225138,-0.019713439990964865
20094,2,0.8922919641092081,0.05708679407512618
20094,3,0.9208360699881336,0.013066029673597157
20094,4,0.927566805042685,0.10034149789997704
20094,5,0.8765970169619551,0.0683368496075496
20095,1,0.8583323917207797,-0.026234965973200186
20095,2,0.878627868018327,0.07812728491738807
20095,3,0.9385280971441694,-0.021493184942573906
20095,4,0.9278968893732734,0.09394169724919088
20095,5,0.8797224920397786,0.0634430226951127
20096,1,0.8592886485630281,-0.0272001027829738
20096,2,0.8835475989392341,0.06150876323611543
20096,3,0.9221257896777162,0.009636925848323541
20096,4,0.9272032151398678,0.0949334396769198
20096,5,0.8874235510637816,0.041760859958135055
20097,1,0.860273773073787,-0.027434409136737115
20097,2,0.8779564437971178,0.08114772194897701
20097,3,0.9190395229731964,0.012686005468569905
20097,4,0.9287455794772635,0.09475693442582245
20097,5,0.8794547711097607,0.06257179280624214
20098,1,0.8563632144259181,-0.02084468074955015
20098,2,0.8765636336932775,0.08144881821238326
20098,3,0.932496346635594,-6.798452341683081e-05
20098,4,0.9269720298963839,0.09864756680126185
20098,5,0.8826622631596359,0.05833573366892941
20099,1,0.8618649545505438,-0.044681304571403846
20099,2,0.8940010217637745,0.06720342344794017
20099,3,0.9137766571211382,0.018153012487605702
20099,4,0.9475150490428922,0.07821753920209285
20099,5,0.8637091011079682,0.08590069729532201
20100,1,0.8403436836590948,-0.0165651068580146
20100,2,0.8777297388098632,0.10153041634393312
20100,3,0.9178625897326497,0.002782773827270213
20100,4,0.9441800984617816,0.0739555632170461
20100,5,0.8712331943502382,0.08453063277961315
20101,1,0.8495227953013798,-0.03359942380230607
20101,2,0.8792862355448144,0.0951351008210215
20101,3,0.9196969180160265,0.007551444515105699
20101,4,0.9447373573549348,0.06967947437788746
20101,5,0.8768565901796697,0.08068289659485506
20102,1,0.846595820898815,-0.012391384694903973
20102,2,0.8802110141451226,0.11501470520420864
20102,3,0.9257482454102892,-0.008608781042037661
20102,4,0.9437104408837862,0.07559054876067883
20102,5,0.8696312113722536,0.08477004733312055
20103,1,0.8494479163101074,-0.03297733689315829
20103,2,0.8760332443721514,0.09722651222942913
20103,3,0.9178651247943351,0.009176797264592862
20103,4,0.9465362197958574,0.07111439652088347
20103,5,0.8905265618792894,0.05481925218286188
20104,1,0.8715588267099343,-0.08206039335879267
20104,2,0.8805436802606422,0.09388226747943751
20104,3,0.9194489708724694,0.0036175961375327637
20104,4,0.9443788207070537,0.06938394989797048
20104,5,0.8761274855113858,0.07740701429502672
20105,1,0.8527834031862748,-0.03777455766395188
20105,2,0.8782818931892605,0.09203180067373629
20105,3,0.9190802514436854,0.007244847203761617
20105,4,0.9457194741438767,0.06957492162275158
20105,5,0.8744933843596572,0.07831814277440274
20106,1,0.8452589713144918,-0.023865815527774226
20106,2,0.892987155936923,0.06930878348389469
20106,3,0.920195421894252,0.007454771838190766
20106,4,0.9450565425547955,0.07431954763797521
20106,5,0.8720172049685847,0.08573096248919732
20107,1,0.8484253441425659,-0.032144385378575
20107,2,0.8788499329618332,0.09138155934549241
20107,3,0.9384688253923891,-0.026161333671400167
20107,4,0.9450093428310922,0.06842062680577687
20107,5,0.8750670930733209,0.08141412284061444
20108,1,0.8534749230972007,-0.03712075407240256
20108,2,0.8839738693335991,0.07542138141898735
20108,3,0.9216194748440936,0.004800928940818072
20108,4,0.9459969239047029,0.0692710755410183
20108,5,0.8826133393611786,0.06075740232064919
20109,1,0.8503798942888209,-0.03316890458969701
20109,2,0.8781555873613236,0.09443454298597886
20109,3,0.9191836104143922,0.007068945633133317
20109,4,0.946093275713287,0.06914031675341903
20109,5,0.8748130103578001,0.08046315466225551
20110,1,0.8457430988123869,-0.02625113334701723
20110,2,0.8765254449704097,0.09524441587262533
20110,3,0.9323546995425004,-0.004587427207281447
20110,4,0.9440306794458989,0.07351451520493868
20110,5,0.8781375613455292,0.0761112365843214
20111,1,0.853461871913128,-0.012545503542996661
20111,2,0.8916262202906824,0.06280691805363015
20111,3,0.9141133436460784,0.015370638541686854
20111,4,0.9291659834505949,0.0999654985594085
20111,5,0.8689828576394214,0.07228236196258553
20112,1,0.8670847231728717,-0.03378396418720775
20112,2,0.8971339335213764,0.051927769476645014
20112,3,0.9147797360924271,0.022899602360099802
20112,4,0.928448529877995,0.10233966577088616
20112,5,0.8714914691876416,0.0697762085376179
20113,1,0.8665898168270169,-0.021125050413439928
20113,2,0.896599397293931,0.06459378841077679
20113,3,0.9205757563163617,0.005083708027852629
20113,4,0.9276732829079333,0.10924026537906084
20113,5,0.8645610021961314,0.07138488214495675
20114,1,0.8652584029180043,-0.03104070170863027
20114,2,0.8926096197024198,0.054683019804124156
20114,3,0.9133793807547113,0.024168124322403117
20114,4,0.9312717485351643,0.10459088617121692
20114,5,0.8847287775325647,0.046242584109499885
20115,1,0.8861027949835832,-0.07898325373038317
20115,2,0.8967378737840362,0.051210008623400305
20115,3,0.9146557188092213,0.019212967063685693
20115,4,0.9281743161005531,0.10234972435346978
20115,5,0.8698216296321971,0.06701424621809904
20116,1,0.8685556600250193,-0.03468988415810892
20116,2,0.8946017541609771,0.04959782269027868
20116,3,0.9142282302610323,0.0224967871699866
20116,4,0.9297514622859504,0.10199976466057126
20116,5,0.8680901125469853,0.06777603349700267
20117,1,0.8618773925517864,-0.023956454121775383
20117,2,0.9079896498566061,0.023118579076487067
20117,3,0.9157147874424224,0.022805097828330068
20117,4,0.9288399878091465,0.10821015046594984
20117,5,0.8649130916081236,0.07726968580768678
20118,1,0.8646602925235741,-0.03137345005613512
20118,2,0.8946111523841547,0.0479487603087132
20118,3,0.9340788895784478,-0.01221753350271082
20118,4,0.9288838743120026,0.10074907131338906
20118,5,0.8686506728373035,0.07096361141975405
20119,1,0.8652451671650835,-0.03490344221265551
20119,2,0.9001985342649895,0.03393279028855534
20119,3,0.9172807626013,0.01923202165899862
20119,4,0.928481336551883,0.10177210449497609
20119,5,0.8764833855981414,0.05091435992797122
20120,1,0.8662696018422414,-0.0323872332969517
20120,2,0.8937175337884905,0.05215733220938856
20120,3,0.9144102294731304,0.022260848188119464
20120,4,0.9301079963099774,0.10188889988314875
20120,5,0.8684362532853964,0.07025955039641052
20121,1,0.8631032044433855,-0.026168083772924122
20121,2,0.8914481589394898,0.05380520311625703
20121,3,0.9293432371317627,0.00823572520132243
20121,4,0.9281176743193941,0.10516275465934732
20121,5,0.8727253448764751,0.06541077334894385
20122,1,0.8450362970108657,-0.004421287055900169
20122,2,0.8783952016318223,0.09281010620221708
20122,3,0.9176646540076733,0.006745812088013503
20122,4,0.9280425402634737,0.09722569856608043
20122,5,0.8756450988146646,0.07244090771713385
20123,1,0.8448979543806169,0.007887079389259477
20123,2,0.8801362404311724,0.10452837162458462
20123,3,0.9234077740703058,-0.008955325409822246
20123,4,0.9260625401428454,0.10366769908501738
20123,5,0.8689383590917409,0.07382499829003986
20124,1,0.8431622819020289,-0.001558380397996162
20124,2,0.8759356142463885,0.0952106314919432
20124,3,0.9155248313117906,0.00797702610253792
20124,4,0.9299619415925305,0.09965617873138266
20124,5,0.8900434759483247,0.04827359047065116
20125,1,0.864217731433105,-0.04751568184085464
20125,2,0.882716006043693,0.09096021575278734
20125,3,0.917911816044371,0.00472124304692878
20125,4,0.929735764882617,0.09659622491506348
20125,5,0.8753671362483614,0.07101426168268088
20126,1,0.8476799385545523,-0.006081184104989701
20126,2,0.8780175765160394,0.0897884888865721
20126,3,0.916895998230867,0.0066375085081660234
20126,4,0.9287182854024225,0.0971292747918936
20126,5,0.8743065247385973,0.07032232511788072
20127,1,0.8394529543832819,0.005263061355915366
20127,2,0.891210099457797,0.06727815260153103
20127,3,0.9195422047711406,0.006771541379714141
20127,4,0.9262405853776592,0.10340671406514068
20127,5,0.8715064948212529,0.07900762691477503
20128,1,0.8420239949623982,-0.0028379969839888997
20128,2,0.878400693187928,0.08839130245037519
20128,3,0.9314372409530073,-0.01605709658711163
20128,4,0.929172263836547,0.09642984138038935
20128,5,0.8747699618283402,0.07274444998416885
20129,1,0.8434046036655585,-0.0030505056799021713
20129,2,0.883733635370047,0.07262201679934044
20129,3,0.9204303079655555,0.002785817124615675
20129,4,0.9275401150509726,0.0972786409265105
20129,5,0.8828470323547739,0.05250505850369214
20130,1,0.8442966754346776,-0.002700223981671801
20130,2,0.8778116171473109,0.09224605985832313
20130,3,0.9171512258883202,0.006325415372143928
20130,4,0.9292007732522853,0.09687383489222912
20130,5,0.8747951013230779,0.07279333028084667
20131,1,0.8398871598884865,0.0022892023972660436
20131,2,0.8747944927069164,0.0925645748166064
20131,3,0.924362688325381,0.002384241628619388
20131,4,0.9290646265222061,0.10014070762964189
20131,5,0.8775011105539445,0.06804179491842077
20132,1,0.8579128312080797,-0.013602101838457337
20132,2,0.8808312302874476,0.093569362132226
20132,3,0.9251556943728833,-0.004811415883589021
20132,4,0.9254081551765792,0.10183019196365262
20132,5,0.8765576166105893,0.06720811196625487
20133,1,0.8568126827965543,-0.02541357092168206
20133,2,0.8770235529901971,0.08417799644452728
20133,3,0.9182064741106116,0.01406079838297103
20133,4,0.9281533146374203,0.09721493452778007
20133,5,0.8974691751487157,0.03958810876059493
20134,1,0.8781347857497234,-0.07578003057069616
20134,2,0.8812801051011346,0.08124505796334669
20134,3,0.9199020583241257,0.008522210258543272
20134,4,0.9255137634537478,0.09538635338229606
20134,5,0.8820523469637678,0.06324440385706587
20135,1,0.8606171775777021,-0.028343033923621253
20135,2,0.8791752163995062,0.07919349632815675
20135,3,0.9193727363777786,0.0124219190449113
20135,4,0.9267145189580644,0.09530849692854337
20135,5,0.8805054601502478,0.06395372910541697
20136,1,0.8533418608133347,-0.017427531294620824
20136,2,0.8940220134043584,0.05689449861266116
20136,3,0.9213720071366285,0.012296202001941148
20136,4,0.9264886305507374,0.100507865588923
20136,5,0.8798927658326848,0.07181052147047717
20137,1,0.855659655113251,-0.02369997449941308
20137,2,0.879663497412645,0.07879289146774104
20137,3,0.9397101057220243,-0.02308839028066645
20137,4,0.9260480969911765,0.09443616165348434
20137,5,0.8813764409593845,0.06729284646061606
20138,1,0.8567588397983846,-0.024888077809244624
20138,2,0.8844063207262558,0.06242367181116948
20138,3,0.9228627870791898,0.008915606473335669
20138,4,0.9255334696537301,0.09536620579266897
20138,5,0.888402219453604,0.04554111274691541
20139,1,0.8577463395334123,-0.024778040918100208
20139,2,0.879070888531546,0.08169540830817001
20139,3,0.9196440011731271,0.012097801346677484
20139,4,0.9270849401582514,0.09508520095237571
20139,5,0.8810653978802794,0.066162263419558
20140,1,0.8538095387369785,-0.018230262983768952
20140,2,0.8777866352364703,0.08212210235444739
20140,3,0.9329758433109917,-0.0007280021420896787
20140,4,0.9251421362752458,0.09901006330820483
20140,5,0.8836045486331119,0.06197999572194579
20141,1,0.8565816531757519,-0.012523958651758038
20141,2,0.878692161170893,0.09486156619906483
20141,3,0.9243405384999008,-0.0038453541078240505
20141,4,0.9268799158563269,0.1028293687481131
20141,5,0.8894200412185315,0.04496054671482175
20142,1,0.8790604537544593,-0.06255564696508675
20142,2,0.8829633929954667,0.09375212141992151
20142,3,0.9250855469217283,-0.00591560079184128
20142,4,0.9233925838482626,0.10246693431888354
20142,5,0.874962749177888,0.06640328893512504
20143,1,0.860699280734761,-0.016015383558724894
20143,2,0.8811185891302601,0.0908992418009098
20143,3,0.9244889381507697,-0.005293411298385342
20143,4,0.9259538048650804,0.10224567859818379
20143,5,0.8738946046189932,0.06350516751023572
20144,1,0.8531108473839153,-0.005466138567823187
20144,2,0.8950252024697776,0.06785966672603361
20144,3,0.9263986955153071,-0.0034867850412585444
20144,4,0.9253923816470307,0.10696726541584611
20144,5,0.8738996765094871,0.07219179618324789
20145,1,0.8555731628424498,-0.011042828165308105
20145,2,0.8808344858943026,0.09031382312468472
20145,3,0.9445512683873045,-0.03847089805658266
20145,4,0.9249469757288948,0.10090609570542985
20145,5,0.8748774757690422,0.0678557069107929
20146,1,0.8558852444830991,-0.010759781675480307
20146,2,0.8836622420397456,0.0743627604390612
20146,3,0.9313252018959615,-0.014926157889840308
20146,4,0.9230576017214683,0.10322852366449708
20146,5,0.8830500928729462,0.04254621269582992
20147,1,0.8574204851469012,-0.012042041034152184
20147,2,0.8802123844222028,0.09343152163215929
20147,3,0.9250580528370594,-0.005098912261974897
20147,4,0.9262555121349325,0.1017160094192251
20147,5,0.8747198505045272,0.06701643333131357
20148,1,0.8535250870216515,-0.006037558551821753
20148,2,0.8787872464444852,0.09343248657865466
20148,3,0.9370031913410255,-0.015412787999486977
20148,4,0.9241845254148703,0.10534477622759686
20148,5,0.8771183668601521,0.0628163044985508
20149,1,0.8755205345530382,-0.0700236513314314
20149,2,0.8784053671533988,0.08295068011469175
20149,3,0.917983043272001,0.00941974517019395
20149,4,0.9278539096687426,0.0970884893166939
20149,5,0.8961481821531223,0.035974679931750964
20150,1,0.8589262318872346,-0.025952660159901608
20150,2,0.8766738379721405,0.08124713827276075
20150,3,0.9175360267407183,0.014023494462907626
20150,4,0.9292660540305848,0.09711442985604046
20150,5,0.893689097061019,0.03803107058923061
20151,1,0.8517803807805101,-0.015350742959708397
20151,2,0.8924589962755705,0.05855188067575956
20151,3,0.9197412027841484,0.01408924512317844
20151,4,0.9289152356102164,0.10229533632303867
20151,5,0.8944030734057831,0.045480017666136185
20152,1,0.8542811138141236,-0.021312003181303885
20152,2,0.8766913932122341,0.08056501973552332
20152,3,0.937570237106571,-0.021233321750363965
20152,4,0.9284108635810551,0.09620500091952433
20152,5,0.8943685689901294,0.04097740245521431
20153,1,0.8553008623147826,-0.022633835653735446
20153,2,0.8818473116486358,0.06345818402055448
20153,3,0.9205846593924859,0.01063887155304355
20153,4,0.9278942766888088,0.09666002565159904
20153,5,0.8988664053817051,0.02455656767122305
20154,1,0.8560470459522558,-0.02241702551015412
20154,2,0.8760007203744915,0.08364652495873703
20154,3,0.9177940482779477,0.013677465168767222
20154,4,0.9297058579359817,0.09692910499287788
20154,5,0.8943676680529631,0.04016178979527707
20155,1,0.8514333135398766,-0.01560142828517952
20155,2,0.8750315488345946,0.08459887975713609
20155,3,0.9309744650377716,0.0019689191501393033
20155,4,0.9274468996081083,0.10142414248836673
20155,5,0.8972532131266477,0.03337136245373351
20156,1,0.8794571474969444,-0.07376608259033168
20156,2,0.8807097380429053,0.07783830903478794
20156,3,0.9190662976295186,0.00827570477703421
20156,4,0.9264592087983172,0.09517595235850917
20156,5,0.8800616591563933,0.06048305465137371
20157,1,0.8725929185736028,-0.064838377727652
20157,2,0.8951466865626386,0.05528425608031706
20157,3,0.9206365817101779,0.008705969920300816
20157,4,0.925842279418638,0.10065203141801304
20157,5,0.8767911659308425,0.06918990351984045
20158,1,0.8750617748963061,-0.06854084303705155
20158,2,0.881151296898682,0.07737587363250575
20158,3,0.9396141763603395,-0.02675210276785367
20158,4,0.9269346418486533,0.09434218544767792
20158,5,0.8807377156774812,0.06381052659461095
20159,1,0.8756146608332255,-0.07022751385247683
20159,2,0.8862071468488605,0.06057860334982712
20159,3,0.9225595545487298,0.004395396894396275
20159,4,0.9252969012344425,0.09516170798535006
20159,5,0.8888299269259677,0.04145322010437458
20160,1,0.8766591873583547,-0.07026188966430391
20160,2,0.8804172707452688,0.08048591684105444
20160,3,0.919341481691152,0.00796961143314745
20160,4,0.9268900722535447,0.09497861434836186
20160,5,0.8805153321080728,0.06285316410546338
20161,1,0.8727536400506075,-0.062356556026988086
20161,2,0.8773714998459556,0.08124021130870218
20161,3,0.9324277160185734,-0.00190254059409245
20161,4,0.9251844314306038,0.0990075183902962
20161,5,0.8839625070769943,0.05811445885320843
20162,1,0.8556402094377024,-0.01917855717402639
20162,2,0.8931967593059639,0.05558385246699926
20162,3,0.9202465300145823,0.012550638628212596
20162,4,0.9273994590721332,0.10060743450654885
20162,5,0.8751341529894164,0.06903200031812207
20163,1,0.8579051416006032,-0.02535642954857731
20163,2,0.87922681358631,0.0746518272712885
20163,3,0.9386187228098813,-0.022920371819740604
20163,4,0.9272071030332746,0.09426744375721496
20163,5,0.878880456508275,0.06478457356856182
20164,1,0.8589107146005808,-0.026389139449271903
20164,2,0.8849056955516733,0.05177764532276241
20164,3,0.9218710263462333,0.009060552911892672
20164,4,0.9269094590013163,0.09522947923913216
20164,5,0.8867104741444596,0.04338465656454593
20165,1,0.8598872834458505,-0.02636813453914222
20165,2,0.8784252957252795,0.07845767518623536
20165,3,0.9187876087279265,0.012039081469374935
20165,4,0.9285550337420598,0.09489284031474132
20165,5,0.878622978008472,0.06362842595242035
20166,1,0.8558629664234171,-0.019789264634197057
20166,2,0.8769164258227469,0.07872337982020616
20166,3,0.9322843569877212,-0.000703655803114378
20166,4,0.9264157017653165,0.09893433041064015
20166,5,0.88193736579958,0.059075431701061665
20167,1,0.8504997388670332,-0.014670644459394477
20167,2,0.8937456759421402,0.05152878108637626
20167,3,0.9389792356447052,-0.022031049812887504
20167,4,0.9263677471274999,0.09947840433508859
20167,5,0.8759219129011269,0.07245841628986915
20168,1,0.8513229363098257,-0.015108075854996184
20168,2,0.8956794337628305,0.04724607363574218
20168,3,0.9241373959050446,0.007933706860358547
20168,4,0.9260550217322078,0.10096163324572427
20168,5,0.883532740918898,0.05111387707235482
20169,1,0.8525984817943207,-0.015529510148230008
20169,2,0.892901210871572,0.056298156227611806
20169,3,0.9206607581027979,0.011998672285782663
20169,4,0.9279211932592998,0.10013633509282727
20169,5,0.8758384634304053,0.07161195682813193
20170,1,0.8490054301463044,-0.010169389418430708
20170,2,0.8914476344037053,0.05664464628273724
20170,3,0.9327761861225228,-0.0001908053533867804
20170,4,0.9262048215394417,0.10308444002986994
20170,5,0.8785219466659748,0.06718673315979484
20171,1,0.8541055475349316,-0.021856044374570782
20171,2,0.8842859602744179,0.058696782805478964
20171,3,0.9415284211000171,-0.025782312633951143
20171,4,0.9260014418264306,0.09417752361167808
20171,5,0.8874445700647746,0.04592493610519943
20172,1,0.8551136669210593,-0.021630433241486946
20172,2,0.8787136771801866,0.07800772930121791
20172,3,0.9387621984686558,-0.02297209219731222
20172,4,0.9277338646521417,0.0940248438694854
20172,5,0.8793110747231824,0.06684584741488031
20173,1,0.8516246542954251,-0.015748362187913756
20173,2,0.87692901199387,0.07650551561490793
20173,3,0.9492571678069093,-0.03516395051216281
20173,4,0.9263473850644676,0.09715027765691409
20173,5,0.8824416159514439,0.061769527957980075
20174,1,0.8560250987413678,-0.02297576599848128
20174,2,0.8836686436754012,0.06133634675258093
20174,3,0.9221846258142166,0.008688829574911683
20174,4,0.9272902189357423,0.09489058664257333
20174,5,0.887205864757324,0.044965741057844455
20175,1,0.8515573711778398,-0.015791036666025438
20175,2,0.8817279056561621,0.0635829667344936
20175,3,0.937213459976122,-0.005894151106960566
20175,4,0.9250796366516482,0.09945033348309185
20175,5,0.8919628002749316,0.03695790922632325
20176,1,0.8529900010342794,-0.016176178600187496
20176,2,0.8764956255118864,0.08155385668533988
20176,3,0.9325326919565278,-0.0010497716266137935
20176,4,0.9269056749229644,0.09867882651033222
20176,5,0.8824188757988448,0.06161812117319487
20177,1,0.848703982735557,-0.014470699155546551
20177,2,0.8902537955912799,0.04089093055641946
20177,3,0.9154386446151664,0.014916062880658831
20177,4,0.9236889914523553,0.10160316080784537
20177,5,0.8906928890814173,0.028951067352518955
20178,1,0.8532089655028287,-0.023405635451725804
20178,2,0.8941881331254012,0.02096061784621095
20178,3,0.9152743721263009,0.015686422541574596
20178,4,0.9260426891198964,0.07812578043138652
20178,5,0.8901534268919963,0.029770089719044268
20179,1,0.8506173908975052,-0.01857442351203975
20179,2,0.8903321065256964,0.04082073638379313
20179,3,0.9150423290277725,0.015718445179098373
20179,4,0.9245792484660799,0.10115715297888495
20179,5,0.8916283899819912,0.025595456842598563
20180,1,0.8467628646792491,-0.01210180432751451
20180,2,0.8904088464885372,0.04030747514586441
20180,3,0.9143223866365743,0.017053468168851005
20180,4,0.9351735002897678,0.07743858520892166
20180,5,0.8940704850896749,0.021795402736882297
20181,1,0.8582656073338396,-0.027040941351709646
20181,2,0.9034819086137994,0.010924078739932508
20181,3,0.9113484343027968,0.024138120937675644
20181,4,0.9237053829682095,0.1050862758822031
20181,5,0.8815143311088847,0.03238646078727048
20182,1,0.8352828753451684,0.005825671336371352
20182,2,0.8914921173629439,0.053001797889655755
20182,3,0.9122236266373267,0.014389363450979409
20182,4,0.9210075310872695,0.10446649706352762
20182,5,0.8863870563706471,0.03699609132789683
20183,1,0.848342661946056,-0.015801981256067466
20183,2,0.8908822166400399,0.04120565210721372
20183,3,0.9155751918607301,0.015401463309211327
20183,4,0.9221632267375535,0.10115820840415946
20183,5,0.8919467389096779,0.02906139446858913
20184,1,0.8460048280416796,-0.01029738525063495
20184,2,0.8901882225697401,0.043208759387882045
20184,3,0.9207200330879248,0.0050254970460247295
20184,4,0.9225853156168813,0.10556223928306185
20184,5,0.9166041830330498,-0.010486160766898234
20185,1,0.8475868744954558,-0.014308193212653197
20185,2,0.8889959995241548,0.04236106353928837
20185,3,0.9143541582995928,0.01620887551276473
20185,4,0.9239515856563109,0.1022788729878249
20185,5,0.9038198658478483,0.00413879805408135
20186,1,0.869232201281627,-0.06272977701867855
20186,2,0.8925266128547984,0.04027255608216096
20186,3,0.9154492713657263,0.011994743065366853
20186,4,0.9216772570386502,0.10197162524743364
20186,5,0.8919649856126342,0.025931805457825252
20187,1,0.8495927158742201,-0.008168556603525223
20187,2,0.8948135007000013,0.037265247902011134
20187,3,0.9132789549302821,0.018354028217131058
20187,4,0.9228141529760436,0.10525277889058249
20187,5,0.8794934622648973,0.04293534304852131
20188,1,0.8461238873002807,-0.007025025409974406
20188,2,0.9048685763417529,0.014145872531199477
20188,3,0.9182733241870547,0.015227401688865383
20188,4,0.9217994375878491,0.10694273032175683
20188,5,0.887812178791417,0.0350904830682679
20189,1,0.8476526829494019,-0.013724273745230997
20189,2,0.8911071324450792,0.03758683412511621
20189,3,0.9328099190904271,-0.014402346674384559
20189,4,0.9224530118238263,0.10119730041814767
20189,5,0.8908264227884733,0.029436850672664328
20190,1,0.8496173591664684,-0.033761220287573
20190,2,0.8878029235960283,0.04661332569619103
20190,3,0.9228826679365209,0.014763031326666676
20190,4,0.9125353083055521,0.11806586648006245
20190,5,0.886873388790834,0.04074390416344631
20191,1,0.8505047028632052,-0.01721825717616987
20191,2,0.8902156058567122,0.040468448062200624
20191,3,0.9153111700412188,0.015672222035129302
20191,4,0.9231200748477464,0.1021090978586382
20191,5,0.8962550953113938,0.018303713841351765
20192,1,0.8454162909016838,-0.009346782739974469
20192,2,0.8894534533704167,0.04078520208665015
20192,3,0.9265168966266057,0.0050001378225538184
20192,4,0.9222502084058211,0.1042938031279238
20192,5,0.8931385941294833,0.02460074125157563
20193,1,0.8555248237721029,-0.02910416974502983
20193,2,0.894203204523715,0.020953125032472042
20193,3,0.9149108929119919,0.016405441285883726
20193,4,0.9272181516405887,0.07740026618920282
20193,5,0.891287246484677,0.026280106816730875
20194,1,0.8516534398667046,-0.021387479495723616
20194,2,0.894146502068831,0.020366607434131545
20194,3,0.9140004299509369,0.017797926416602716
20194,4,0.9432658307323849,0.045839169750096165
20194,5,0.8936723167425565,0.02250069090987661
20195,1,0.8666718407929294,-0.04580943688437045
20195,2,0.9076570726981987,-0.007820449504213345
20195,3,0.9108657523431132,0.025426897007411076
20195,4,0.925403431366486,0.08074792683518561
20195,5,0.8809458563195264,0.033412703518286846
20196,1,0.8400721469273172,-0.0010628311247076194
20196,2,0.8938041232693946,0.031003621517393554
20196,3,0.912279828325261,0.014237599884156071
20196,4,0.9221155594737488,0.08389841531868791
20196,5,0.8863300293271668,0.03705145106276975
20197,1,0.8524629050388312,-0.024613810164046956
20197,2,0.8946304465818036,0.02145710766447484
20197,3,0.915406342182699,0.016247071021416204
20197,4,0.9247436842054305,0.07627791583188825
20197,5,0.8915767330397224,0.029934056287647115
20198,1,0.8503827719947326,-0.019772333076631066
20198,2,0.8941161690690417,0.02346946197728772
20198,3,0.9204757904846077,0.0055577916920650505
20198,4,0.9248195983342885,0.08194736760560528
20198,5,0.9164548834119753,-0.009872028816420686
20199,1,0.8524874018337538,-0.02140632314533608
20199,2,0.89451887473742,0.020352622105813456
20199,3,0.9138547045825232,0.017740735747458602
20199,4,0.9271053578473185,0.08059317122345544
20199,5,0.9029683262837108,0.0015291230244683929
20200,1,0.8751041611752431,-0.0761095774263254
20200,2,0.8966097094850974,0.020401640280722555
20200,3,0.9152893085095105,0.012827381328653464
