ranking_mae,modelo_id,variables,interacciones,n_variables,n_interacciones,n_terminos,mae_promedio,mae_desvio,r2_promedio,r2_desvio,delta_mae_vs_base,delta_r2_vs_base,folds_mejora_mae_vs_base
28985,10156,visits + habit_bin + marital_bin + whitemom_bin + mature_bin,habit_bin × mature_bin + marital_bin × mature_bin,5,2,7,0.9159532736578384,0.04692698394696204,0.01585386226774821,0.04449708548450723,0.016029988164467657,-0.01675353027839903,1
28986,4513,fage + mage + gained + habit_bin + marital_bin,gained × habit_bin,5,1,6,0.9159535653431627,0.03926832380018125,-0.005948317790684698,0.04890578681328641,0.016030279849791995,-0.03855571033683194,1
28987,30769,fage + mage + visits + gained + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × habit_bin + marital_bin × whitemom_bin,8,2,10,0.9159542527631895,0.04739464926345213,0.0033065303391871747,0.056444934912978605,0.016030967269818786,-0.029300862206960064,1
28988,11452,fage + mage + visits + gained + marital_bin + whitemom_bin,visits × gained + gained × marital_bin,6,2,8,0.9159552010232526,0.05365008568118387,-0.015161150964952918,0.05141326713521859,0.016031915529881813,-0.04776854351110016,1
28989,22233,fage + mage + visits + gained + habit_bin + marital_bin + whitemom_bin,mage × whitemom_bin + visits × whitemom_bin,7,2,9,0.9159554037805979,0.04176436241302943,0.004638474982608431,0.05396401269234255,0.01603211828722717,-0.027968917563538805,0
28990,2227,mage + visits + whitemom_bin + mature_bin,mage × mature_bin + whitemom_bin × mature_bin,4,2,6,0.9159597907078993,0.056513563595338025,-6.565360527397424e-05,0.04964786698505691,0.016036505214528596,-0.03267304615142121,1
28991,3666,fage + mage + visits + gained + mature_bin,fage × mage,5,1,6,0.9159687868402177,0.04605924805999229,-0.0159667846622372,0.04508928865659881,0.016045501346846902,-0.04857417720838444,1
28992,5757,fage + visits + gained + habit_bin + mature_bin,fage × gained + fage × habit_bin,5,2,7,0.9159716572712467,0.043225070925794154,-0.007538843856439525,0.045179724259434756,0.01604837177787599,-0.040146236402586764,1
28993,906,fage + mage + gained + mature_bin,fage × mature_bin + mage × mature_bin,4,2,6,0.9159720335098415,0.04423240923590509,-0.014974846253477647,0.03577368350272789,0.016048748016470715,-0.047582238799624886,2
28994,7626,mage + visits + gained + habit_bin + marital_bin,visits × gained + visits × habit_bin,5,2,7,0.9159742086444232,0.046928378456939264,-0.012612760146709446,0.04933065407341251,0.0160509231510525,-0.04522015269285668,2
28995,3048,visits + habit_bin + marital_bin + mature_bin,visits × mature_bin,4,1,5,0.9159763879050848,0.04947178227728158,0.009732944408483624,0.03410484958006262,0.016053102411714093,-0.022874448137663615,2
28996,3062,visits + habit_bin + marital_bin + mature_bin,visits × mature_bin + habit_bin × mature_bin,4,2,6,0.9159763879050848,0.04947178227728158,0.009732944408483624,0.03410484958006262,0.016053102411714093,-0.022874448137663615,2
28997,15658,fage + visits + gained + habit_bin + marital_bin + mature_bin,visits × gained + gained × habit_bin,6,2,8,0.9159766383728337,0.04212701622288117,-0.0060321111804978456,0.04472338786787525,0.016053352879462968,-0.03863950372664508,1
28998,25271,fage + mage + gained + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + marital_bin × mature_bin,7,2,9,0.9159779452611492,0.04480879829627587,0.00022582053410253878,0.056552179953858535,0.016054659767778423,-0.032381572012044696,1
28999,12053,fage + mage + visits + sex_bin + habit_bin + mature_bin,mage × mature_bin + sex_bin × mature_bin,6,2,8,0.915978246462011,0.04260969878044609,0.0036923720587013877,0.043803177429255845,0.01605496096864023,-0.02891502048744585,1
29000,3938,fage + mage + visits + sex_bin + mature_bin,mage × sex_bin + sex_bin × mature_bin,5,2,7,0.9159789164911493,0.04311249910813849,-0.004809193627910146,0.04187832141696728,0.016055630997778514,-0.03741658617405738,1
29001,22333,fage + mage + visits + gained + habit_bin + marital_bin + mature_bin,fage × visits + mage × habit_bin,7,2,9,0.9159871043111206,0.04332491025339132,-0.00871961948881903,0.05294123146375342,0.016063818817749875,-0.04132701203496627,2
29002,25175,fage + mage + gained + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × whitemom_bin + habit_bin × marital_bin,7,2,9,0.9159873469519981,0.04111682902921476,-0.003154941230825559,0.05748683012075646,0.016064061458627377,-0.0357623337769728,1
29003,15685,fage + visits + gained + habit_bin + marital_bin + mature_bin,gained × habit_bin + gained × marital_bin,6,2,8,0.9159874253251334,0.038384572279581225,-0.002206796240726461,0.05078146556816355,0.01606413983176269,-0.0348141887868737,1
29004,16470,fage + visits + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × marital_bin + fage × mature_bin,6,2,8,0.9159905292032743,0.05017910179536899,0.014314211266548749,0.03654695510552028,0.016067243709903534,-0.01829318127959849,1
29005,18076,mage + visits + gained + habit_bin + marital_bin + whitemom_bin,visits × gained + visits × marital_bin,6,2,8,0.915991121663027,0.04762182857705203,0.00048668522465060703,0.03617961794463262,0.016067836169656236,-0.03212070732149663,1
29006,4026,fage + mage + visits + habit_bin + whitemom_bin,fage × visits + visits × habit_bin,5,2,7,0.9159954811415277,0.05897974309000802,0.009498939892861168,0.055390433969378525,0.016072195648156984,-0.02310845265328607,1
29007,12008,fage + mage + visits + sex_bin + habit_bin + mature_bin,fage × habit_bin + mage × mature_bin,6,2,8,0.9159957695857651,0.04287255848586968,0.0035288148332678127,0.03468364746131592,0.016072484092394368,-0.029078577712879423,0
29008,6452,fage + visits + habit_bin + whitemom_bin + mature_bin,visits × habit_bin + habit_bin × whitemom_bin,5,2,7,0.9159962701399922,0.05499064930620828,0.009524917072467987,0.04364723452276901,0.016072984646621435,-0.02308247547367925,1
29009,14032,fage + mage + gained + marital_bin + whitemom_bin + mature_bin,fage × mage + gained × mature_bin,6,2,8,0.9159991473406544,0.03839589288669108,-0.01253785533044054,0.060763216751990846,0.0160758618472836,-0.045145247876587774,2
29010,22742,fage + mage + visits + gained + habit_bin + whitemom_bin + mature_bin,gained × whitemom_bin + whitemom_bin × mature_bin,7,2,9,0.9159995834099355,0.05050665555563039,0.004152115525133615,0.05509920397267057,0.01607629791656473,-0.028455277021013622,1
29011,30682,fage + mage + visits + gained + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × mage + visits × gained,8,2,10,0.9160003518874479,0.0437056219517284,-0.0026769797935685567,0.04492146167579478,0.016077066394077133,-0.03528437233971579,1
29012,8945,mage + gained + habit_bin + whitemom_bin + mature_bin,mage × gained + gained × mature_bin,5,2,7,0.9160009136681531,0.02945768833166677,-0.008998635392839516,0.07328867864809636,0.01607762817478231,-0.04160602793898675,1
29013,26609,fage + visits + gained + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + habit_bin × marital_bin,7,2,9,0.9160012317456884,0.03988190513486854,-0.006153511651312837,0.07958574163949542,0.01607794625231762,-0.038760904197460075,1
29014,9275,mage + habit_bin + marital_bin + whitemom_bin + mature_bin,whitemom_bin × mature_bin,5,1,6,0.9160015227855001,0.04874801469114125,0.009670615121627767,0.0492887676529389,0.016078237292129316,-0.02293677742451947,1
29015,9317,mage + habit_bin + marital_bin + whitemom_bin + mature_bin,habit_bin × mature_bin + whitemom_bin × mature_bin,5,2,7,0.9160015227855002,0.048748014691141275,0.009670615121627747,0.04928876765293888,0.016078237292129427,-0.02293677742451949,1
29016,22663,fage + mage + visits + gained + habit_bin + whitemom_bin + mature_bin,mage × gained + visits × whitemom_bin,7,2,9,0.9160026460528641,0.04351743348836014,-0.0007638986215034782,0.04791142150654289,0.016079360559493328,-0.03337129116765072,2
29017,11061,fage + mage + visits + gained + habit_bin + marital_bin,mage × visits + visits × habit_bin,6,2,8,0.9160041440749682,0.04431431298616222,-0.009327194543907158,0.06328203359991708,0.016080858581597468,-0.0419345870900544,2
29018,147,fage + visits + habit_bin,visits × habit_bin,3,1,4,0.9160053044167726,0.057558668957732234,-0.003209375181808327,0.04457504742800964,0.016082018923401886,-0.03581676772795556,2
29019,11165,fage + mage + visits + gained + habit_bin + whitemom_bin,fage × habit_bin + gained × habit_bin,6,2,8,0.9160059514417279,0.05105036681754598,0.01009876596363033,0.051286427594038064,0.016082665948357167,-0.022508626582516907,1
29020,3063,visits + habit_bin + marital_bin + mature_bin,visits × mature_bin + marital_bin × mature_bin,4,2,6,0.9160064615107586,0.04988714073174629,0.00962143328002767,0.033812488153080085,0.016083176017387846,-0.022985959266119568,2
29021,14297,fage + mage + sex_bin + habit_bin + marital_bin + mature_bin,fage × habit_bin + sex_bin × habit_bin,6,2,8,0.9160079264224453,0.03947781210892006,0.002868343857144029,0.03444892747866417,0.01608464092907458,-0.02973904868900321,1
29022,11049,fage + mage + visits + gained + habit_bin + marital_bin,fage × marital_bin + mage × habit_bin,6,2,8,0.916010194782577,0.045650274030619255,-0.00757763456884375,0.042286658203993965,0.016086909289206197,-0.04018502711499099,2
29023,11019,fage + mage + visits + gained + habit_bin + marital_bin,fage × visits + visits × habit_bin,6,2,8,0.9160112728098255,0.046709996020064044,-0.012928005152418853,0.061141231530695055,0.016087987316454777,-0.04553539769856609,2
29024,22679,fage + mage + visits + gained + habit_bin + whitemom_bin + mature_bin,mage × habit_bin + gained × mature_bin,7,2,9,0.9160114927192794,0.042174076700527856,-0.0002669378956444479,0.06353014632236573,0.016088207225908646,-0.03287433044179169,1
29025,11015,fage + mage + visits + gained + habit_bin + marital_bin,fage × visits + mage × gained,6,2,8,0.9160144981780398,0.04387323298648777,-0.014411443538456914,0.04840518713385618,0.016091212684669065,-0.04701883608460415,2
29026,11495,fage + mage + visits + gained + marital_bin + mature_bin,fage × visits + fage × gained,6,2,8,0.9160177522161816,0.046732713825430844,-0.01318786442666151,0.05110653947147018,0.016094466722810896,-0.04579525697280875,1
29027,14265,fage + mage + sex_bin + habit_bin + marital_bin + mature_bin,fage × mage + fage × habit_bin,6,2,8,0.9160178263410492,0.03942781005495494,0.0034953000628744403,0.038023240713540546,0.016094540847678473,-0.029112092483272796,1
29028,121,fage + mage + whitemom_bin,fage × mage + mage × whitemom_bin,3,2,5,0.9160178985248402,0.05335600291137241,-0.002324734848873744,0.04137996317018855,0.016094613031469418,-0.03493212739502098,1
29029,4736,fage + mage + gained + marital_bin + mature_bin,mage × mature_bin,5,1,6,0.9160204475185726,0.04273816337932992,-0.020272117639569088,0.03927529939060177,0.01609716202520184,-0.05287951018571632,1
29030,18212,mage + visits + gained + habit_bin + marital_bin + mature_bin,visits × habit_bin + marital_bin × mature_bin,6,2,8,0.9160219326266169,0.04318232748934344,-0.0116420540013912,0.05597445643335361,0.016098647133246158,-0.044249446547538436,1
29031,1958,mage + visits + gained + marital_bin,mage × gained + visits × gained,4,2,6,0.9160230187734916,0.04516430993039466,-0.023980777608981253,0.03445652062170707,0.01609973328012082,-0.05658817015512849,1
29032,9284,mage + habit_bin + marital_bin + whitemom_bin + mature_bin,mage × habit_bin + whitemom_bin × mature_bin,5,2,7,0.9160238641371674,0.05071547094192603,0.009799537069169185,0.04643212811068621,0.01610057864379666,-0.022807855476978053,1
29033,48,visits + whitemom_bin,visits × whitemom_bin,2,1,3,0.9160255060515288,0.04788742397585819,0.004799850276993855,0.025993794631765293,0.01610222055815802,-0.02780754226915338,2
29034,25124,fage + mage + gained + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × gained + habit_bin × marital_bin,7,2,9,0.916025549888254,0.04154945329898068,-0.002465662269261526,0.05774174714153727,0.01610226439488327,-0.03507305481540876,1
29035,4250,fage + mage + visits + whitemom_bin + mature_bin,fage × visits + visits × whitemom_bin,5,2,7,0.9160307731727688,0.05208898360583638,-0.003642775678998378,0.052608580235370676,0.01610748767939807,-0.03625016822514562,2
29036,8914,mage + gained + habit_bin + marital_bin + mature_bin,gained × habit_bin + gained × marital_bin,5,2,7,0.9160322252815931,0.03430949343084127,-0.007477794578161135,0.054093775003457335,0.016108939788222365,-0.04008518712430837,0
29037,25190,fage + mage + gained + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × mature_bin + habit_bin × marital_bin,7,2,9,0.9160328879957929,0.04530666515053054,-0.001139170547143853,0.0523246734580903,0.016109602502422105,-0.03374656309329109,1
29038,10123,visits + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + marital_bin × mature_bin,5,2,7,0.9160333743634906,0.05353418791991755,0.015910036422671435,0.04500026504956939,0.016110088870119887,-0.016697356123475803,1
29039,16500,fage + visits + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × mature_bin + marital_bin × mature_bin,6,2,8,0.9160378970009851,0.0500303905054718,0.012778789161839166,0.038774595965860435,0.016114611507614396,-0.01982860338430807,1
29040,11417,fage + mage + visits + gained + marital_bin + whitemom_bin,fage × whitemom_bin + gained × marital_bin,6,2,8,0.9160384293808406,0.05551269876561904,-0.006694379118544469,0.06432845712380175,0.01611514388746982,-0.039301771664691704,2
29041,19593,mage + gained + habit_bin + marital_bin + whitemom_bin + mature_bin,mage × gained + gained × marital_bin,6,2,8,0.9160390162517796,0.041293803027849796,-0.0017876533031124797,0.04880095432836436,0.016115730758408886,-0.03439504584925972,1
29042,8428,mage + visits + marital_bin + whitemom_bin + mature_bin,mage × whitemom_bin,5,1,6,0.916039411224317,0.053410629193174804,-0.0006355606040550743,0.051213292345275906,0.01611612573094623,-0.033242953150202315,1
29043,687,fage + mage + visits + gained,fage × gained + visits × gained,4,2,6,0.9160407110782074,0.046601262818221766,-0.017738537033313052,0.031002010218213673,0.016117425584836642,-0.05034592957946029,1
29044,11537,fage + mage + visits + gained + marital_bin + mature_bin,fage × mature_bin + visits × mature_bin,6,2,8,0.9160407340764445,0.050804933812597604,-0.007877272921094747,0.034913969654178444,0.016117448583073735,-0.040484665467241984,1
29045,3581,fage + mage + visits + gained + marital_bin,fage × gained + fage × marital_bin,5,2,7,0.9160425137063382,0.04716889246903708,-0.012792227604086492,0.04196966854737367,0.016119228212967407,-0.04539962015023373,1
29046,12023,fage + mage + visits + sex_bin + habit_bin + mature_bin,fage × mature_bin + sex_bin × mature_bin,6,2,8,0.9160435247612364,0.045849468444680345,0.005627244511927576,0.04168010206729015,0.016120239267865655,-0.02698014803421966,2
29047,7702,mage + visits + gained + habit_bin + mature_bin,visits × gained,5,1,6,0.9160461764346625,0.04009963605942023,-0.012123198145010061,0.04225738650508685,0.016122890941291712,-0.0447305906911573,1
29048,7742,mage + visits + gained + habit_bin + mature_bin,visits × gained + habit_bin × mature_bin,5,2,7,0.9160461764346625,0.04009963605942023,-0.012123198145010061,0.04225738650508685,0.016122890941291712,-0.0447305906911573,1
29049,1562,fage + gained + habit_bin + marital_bin,fage × habit_bin + gained × habit_bin,4,2,6,0.9160464554656448,0.04526576313567499,-0.004806946326408079,0.038497730390416825,0.016123169972274032,-0.03741433887255532,1
29050,4270,fage + mage + visits + whitemom_bin + mature_bin,mage × visits + whitemom_bin × mature_bin,5,2,7,0.9160479685288564,0.06164998970556607,0.00493157486463267,0.06471930627162277,0.016124683035485643,-0.027675817681514565,1
29051,22093,fage + mage + visits + gained + habit_bin + marital_bin + whitemom_bin,fage × mage + habit_bin × whitemom_bin,7,2,9,0.9160480589638389,0.04718700054543355,0.0035637863427633977,0.05395764681865305,0.016124773470468146,-0.02904360620338384,1
29052,11967,fage + mage + visits + sex_bin + habit_bin + mature_bin,fage × mage + fage × habit_bin,6,2,8,0.9160507819713871,0.04117706353920856,0.004632724007898115,0.037952350388248055,0.016127496478016368,-0.027974668538249124,1
29053,757,fage + mage + visits + whitemom_bin,,4,0,4,0.9160529445765835,0.05601584363204792,0.002917348108199813,0.04815925923138284,0.016129659083212733,-0.029690044437947424,1
29054,13686,fage + mage + gained + habit_bin + marital_bin + whitemom_bin,fage × habit_bin + fage × marital_bin,6,2,8,0.9160536451966319,0.047651334108939104,0.005570192743365521,0.045041660895461404,0.016130359703261155,-0.027037199802781717,1
29055,296,mage + visits + habit_bin,mage × visits + visits × habit_bin,3,2,5,0.916056387208154,0.05159816513233231,-0.0023450971977403423,0.05757389658031054,0.016133101714783216,-0.03495248974388758,2
29056,6312,fage + visits + habit_bin + marital_bin + whitemom_bin,fage × visits + visits × marital_bin,5,2,7,0.9160587342920847,0.05298930857674498,0.00919999869516499,0.04284454359356976,0.01613544879871398,-0.02340739385098225,2
29057,15619,fage + visits + gained + habit_bin + marital_bin + mature_bin,fage × gained + habit_bin × marital_bin,6,2,8,0.9160588253642205,0.040230990790746934,-0.01053527630343607,0.055475681071594854,0.016135539870849702,-0.04314266884958331,1
29058,7635,mage + visits + gained + habit_bin + marital_bin,visits × marital_bin + gained × habit_bin,5,2,7,0.9160594193188173,0.043380515029590984,-0.0046082535065760325,0.04747399565743584,0.01613613382544654,-0.03721564605272327,1
29059,19064,mage + visits + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × whitemom_bin + marital_bin × whitemom_bin,6,2,8,0.9160597965193743,0.045241530113523803,0.010004393822964008,0.055463600232213126,0.016136511026003553,-0.022602998723183228,0
29060,3110,visits + marital_bin + whitemom_bin + mature_bin,marital_bin × mature_bin + whitemom_bin × mature_bin,4,2,6,0.9160633526667794,0.05257790108383652,0.0038986850454228337,0.04527765682964401,0.016140067173408656,-0.028708707500724403,1
29061,30897,fage + mage + visits + gained + habit_bin + marital_bin + whitemom_bin + mature_bin,mage × marital_bin + visits × gained,8,2,10,0.9160634888171506,0.04442485039924998,-0.0018534758684020769,0.041402129596838456,0.016140203323779856,-0.03446086841454932,1
29062,25072,fage + mage + gained + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × habit_bin,7,1,8,0.9160642266726058,0.04562818758787506,0.001289436017310286,0.04662360592982254,0.016140941179235035,-0.031317956528836954,1
29063,25144,fage + mage + gained + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × habit_bin + habit_bin × mature_bin,7,2,9,0.9160642266726058,0.04562818758787506,0.001289436017310286,0.04662360592982254,0.016140941179235035,-0.031317956528836954,1
29064,11411,fage + mage + visits + gained + marital_bin + whitemom_bin,fage × whitemom_bin + mage × gained,6,2,8,0.9160692594239187,0.052213186421780015,-0.008532293108906375,0.05394859025092199,0.016145973930547952,-0.04113968565505361,1
29065,8373,mage + visits + habit_bin + whitemom_bin + mature_bin,mage × mature_bin,5,1,6,0.9160709339934974,0.050793222828915754,0.010195088390414142,0.04820066582118768,0.01614764850012662,-0.022412304155733094,1
29066,8408,mage + visits + habit_bin + whitemom_bin + mature_bin,mage × mature_bin + habit_bin × mature_bin,5,2,7,0.9160709339934974,0.050793222828915754,0.010195088390414142,0.04820066582118768,0.01614764850012662,-0.022412304155733094,1
29067,5675,fage + visits + gained + habit_bin + marital_bin,visits × marital_bin + gained × habit_bin,5,2,7,0.9160715379009627,0.04710823152742362,-0.002486765921852108,0.045511277517182376,0.01614825240759199,-0.03509415846799935,1
29068,8379,mage + visits + habit_bin + whitemom_bin + mature_bin,whitemom_bin × mature_bin,5,1,6,0.9160723147547198,0.05525467436814467,0.01034571234879944,0.053096327673079785,0.01614902926134909,-0.022261680197347797,1
29069,8424,mage + visits + habit_bin + whitemom_bin + mature_bin,habit_bin × mature_bin + whitemom_bin × mature_bin,5,2,7,0.9160723147547198,0.05525467436814474,0.010345712348799396,0.05309632767307985,0.01614902926134909,-0.022261680197347842,1
29070,2861,visits + gained + marital_bin + mature_bin,visits × marital_bin + gained × mature_bin,4,2,6,0.9160743944421732,0.0367902645512205,-0.017848754348616814,0.049033620934945434,0.01615110894880245,-0.05045614689476405,1
29071,8390,mage + visits + habit_bin + whitemom_bin + mature_bin,mage × habit_bin + mage × mature_bin,5,2,7,0.9160745921220013,0.05292441494021257,0.00989580095063718,0.04549624148752516,0.016151306628630513,-0.022711591595510058,1
29072,2100,mage + visits + habit_bin + marital_bin,mage × visits,4,1,5,0.9160756340684738,0.04606606172858385,0.0012247356028366907,0.05752940224258603,0.01615234857510306,-0.03138265694331055,1
29073,30958,fage + mage + visits + gained + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × habit_bin + visits × whitemom_bin,8,2,10,0.9160765559003939,0.047381505930699216,0.0035091971567015713,0.050569489255068246,0.01615327040702319,-0.029098195389445667,2
29074,2225,mage + visits + whitemom_bin + mature_bin,mage × mature_bin + visits × whitemom_bin,4,2,6,0.9160768767898215,0.04941676366720898,-0.003010533657478831,0.04321148293415545,0.016153591296450776,-0.03561792620362607,1
29075,15655,fage + visits + gained + habit_bin + marital_bin + mature_bin,visits × gained + visits × habit_bin,6,2,8,0.9160775598286127,0.048290432372459696,-0.013300781394305173,0.05483021265937965,0.01615427433524197,-0.04590817394045241,1
29076,9733,visits + gained + habit_bin + marital_bin + mature_bin,visits × habit_bin + visits × marital_bin,5,2,7,0.9160776469825722,0.04837742119642033,-0.0072793749507011896,0.054101215162664335,0.016154361489201463,-0.03988676749684843,1
29077,22853,fage + mage + visits + gained + marital_bin + whitemom_bin + mature_bin,fage × whitemom_bin + visits × whitemom_bin,7,2,9,0.9160798256557241,0.04605596512927627,-0.006299792276510385,0.055873516062434146,0.01615654016235335,-0.03890718482265762,2
29078,25122,fage + mage + gained + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × gained + gained × whitemom_bin,7,2,9,0.916081121282739,0.04182237590750643,0.004030256678350419,0.0529614359417699,0.016157835789368247,-0.028577135867796817,1
29079,13709,fage + mage + gained + habit_bin + marital_bin + whitemom_bin,fage × whitemom_bin + mage × gained,6,2,8,0.9160812357718632,0.042497367487486636,0.00030800859860127263,0.04508584796715405,0.016157950278492428,-0.032299383947545966,1
29080,4875,fage + mage + sex_bin + habit_bin + marital_bin,fage × habit_bin + habit_bin × marital_bin,5,2,7,0.9160864812406745,0.03923605612175398,-0.0030002492143920145,0.039956371326403374,0.016163195747303738,-0.03560764176053925,1
29081,28284,mage + visits + gained + habit_bin + marital_bin + whitemom_bin + mature_bin,gained × marital_bin + habit_bin × whitemom_bin,7,2,9,0.9160902717973158,0.04609783788806214,0.0003970020558189402,0.063579970994282,0.016166986303945086,-0.0322103904903283,2
29082,4526,fage + mage + gained + habit_bin + marital_bin,fage × gained + fage × marital_bin,5,2,7,0.9160905369754181,0.03927771689619205,-0.008204049093256494,0.04463311009577494,0.01616725148204734,-0.04081144163940373,1
29083,1864,fage + habit_bin + whitemom_bin + mature_bin,fage × habit_bin + fage × whitemom_bin,4,2,6,0.9160909985562574,0.047589927726898386,0.011071242389402913,0.03413843603601604,0.01616771306288667,-0.021536150156744323,1
29084,28219,mage + visits + gained + habit_bin + marital_bin + whitemom_bin + mature_bin,visits × gained + gained × mature_bin,7,2,9,0.9160925838659063,0.035135836052561625,-0.005524873469309366,0.06195360186725262,0.016169298372535557,-0.038132266015456606,0
29085,22661,fage + mage + visits + gained + habit_bin + whitemom_bin + mature_bin,mage × gained + visits × gained,7,2,9,0.9160943703016725,0.04483724060908529,-0.00669038072113457,0.03706633902080797,0.01617108480830176,-0.03929777326728181,1
29086,859,fage + mage + gained + marital_bin,fage × gained + mage × marital_bin,4,2,6,0.9160953601218111,0.04441153995883501,-0.014570084044005416,0.038885960883478315,0.01617207462844039,-0.04717747659015265,1
29087,30799,fage + mage + visits + gained + habit_bin + marital_bin + whitemom_bin + mature_bin,fage × whitemom_bin + mage × marital_bin,8,2,10,0.9160967384086852,0.044312972822892795,0.006556220322422335,0.05259704655146526,0.016173452915314468,-0.026051172223724904,1
29088,3590,fage + mage + visits + gained + marital_bin,fage × marital_bin + mage × marital_bin,5,2,7,0.9160983995900166,0.049136828654947624,-0.016766097051614783,0.043928191787338,0.01617511409664585,-0.04937348959776202,1
29089,2186,mage + visits + marital_bin + whitemom_bin,visits × whitemom_bin + marital_bin × whitemom_bin,4,2,6,0.9160984680424822,0.0470183665187758,0.0009346038853253136,0.0582063222786441,0.016175182549111433,-0.031672788660821925,2
29090,25227,fage + mage + gained + habit_bin + marital_bin + whitemom_bin + mature_bin,mage × marital_bin + gained × whitemom_bin,7,2,9,0.9160994837564527,0.04270283901807979,0.003455858200631212,0.052381971263460884,0.01617619826308192,-0.029151534345516025,1
29091,13957,fage + mage + gained + habit_bin + whitemom_bin + mature_bin,fage × mature_bin + gained × mature_bin,6,2,8,0.9160999188324069,0.04026220458070562,0.0020720036387140706,0.06010393926028829,0.016176633339036184,-0.030535388907433167,1
29092,25214,fage + mage + gained + habit_bin + marital_bin + whitemom_bin + mature_bin,mage × habit_bin + gained × marital_bin,7,2,9,0.9160999326745412,0.04685566958823525,0.0014478307642725285,0.05309307406205183,0.0161766471811704,-0.03115956178187471,1
29093,13704,fage + mage + gained + habit_bin + marital_bin + whitemom_bin,fage × marital_bin + gained × marital_bin,6,2,8,0.9161030753463617,0.04605333183776348,0.004383092737434535,0.05426709305990075,0.016179789852990956,-0.028224299808712702,1
29094,11235,fage + mage + visits + gained + habit_bin + mature_bin,visits × mature_bin,6,1,7,0.916104008024724,0.04462641610778984,-0.0018720702854999605,0.043284725328939025,0.016180722531353275,-0.0344794628316472,2
29095,11340,fage + mage + visits + gained + habit_bin + mature_bin,visits × mature_bin + habit_bin × mature_bin,6,2,8,0.9161040080247241,0.04462641610778984,-0.001872070285499916,0.043284725328939073,0.016180722531353386,-0.034479462831647156,2
29096,3696,fage + mage + visits + gained + mature_bin,fage × gained + mage × mature_bin,5,2,7,0.9161047680252918,0.0459028636181744,-0.015215656315162219,0.04174355602087474,0.016181482531921088,-0.047823048861309454,1
29097,22216,fage + mage + visits + gained + habit_bin + marital_bin + whitemom_bin,mage × habit_bin + habit_bin × marital_bin,7,2,9,0.9161054263150818,0.04710290429962654,0.0006959376174535903,0.05874538979113869,0.0161821408217111,-0.03191145492869365,1
29098,6500,fage + visits + marital_bin + whitemom_bin + mature_bin,fage × mature_bin + visits × marital_bin,5,2,7,0.9161082981080682,0.05420717033726033,0.0013516691211747033,0.026512466002873103,0.016185012614697403,-0.031255723424972535,1
29099,5294,fage + mage + habit_bin + whitemom_bin + mature_bin,mage × habit_bin,5,1,6,0.9161086608370395,0.05150837030201631,0.007307077064950462,0.03704952708775674,0.016185375343668706,-0.025300315481196774,1
29100,5333,fage + mage + habit_bin + whitemom_bin + mature_bin,mage × habit_bin + habit_bin × mature_bin,5,2,7,0.9161086608370395,0.05150837030201631,0.007307077064950462,0.03704952708775674,0.016185375343668706,-0.025300315481196774,1
29101,4663,fage + mage + gained + habit_bin + mature_bin,mage × habit_bin + mage × mature_bin,5,2,7,0.9161094847486725,0.04106188568262633,-0.011505536351557577,0.04355164316350079,0.016186199255301736,-0.044112928897704816,1
29102,3669,fage + mage + visits + gained + mature_bin,fage × mature_bin,5,1,6,0.9161120912638724,0.04849483086119163,-0.012735865344086795,0.0367134297733646,0.016188805770501635,-0.04534325789023403,1
29103,13673,fage + mage + gained + habit_bin + marital_bin + whitemom_bin,fage × gained + fage × habit_bin,6,2,8,0.9161162006896729,0.04572444876109999,0.004942925209546778,0.04553992616157589,0.01619291519630217,-0.02766446733660046,1
29104,3071,visits + habit_bin + whitemom_bin + mature_bin,habit_bin × whitemom_bin,4,1,5,0.9161165562715825,0.04728941445811974,0.013856348368328098,0.043126260582913925,0.016193270778211755,-0.01875104417781914,1
29105,3086,visits + habit_bin + whitemom_bin + mature_bin,habit_bin × whitemom_bin + habit_bin × mature_bin,4,2,6,0.9161165562715825,0.04728941445811974,0.013856348368328098,0.043126260582913925,0.016193270778211755,-0.01875104417781914,1
29106,3560,fage + mage + visits + gained + marital_bin,mage × marital_bin,5,1,6,0.9161171785790504,0.04857654133368098,-0.014265168835241693,0.042784089606404396,0.016193893085679645,-0.04687256138138893,1
29107,18177,mage + visits + gained + habit_bin + marital_bin + mature_bin,mage × marital_bin + visits × habit_bin,6,2,8,0.9161187051042786,0.04410204990223091,-0.011001928329985167,0.05586231982114296,0.01619541961090787,-0.0436093208761324,1
